,code,market,date,name,close,totalchange,futureHigh,nextday open,nextday low,nextday high,nextday close,forecast,ratio
277,S 000757,主板,20220706,浩物股份,4.26,0,0,0,0,0,0,不涨,0.003132412675768137
278,S 000758,主板,20220706,中色股份,4.66,0,0,0,0,0,0,不涨,0.0017024721018970013
279,S 000759,主板,20220706,中百集团,5.02,0,0,0,0,0,0,不涨,0.0005769651615992188
280,S 000761,主板,20220706,本钢板材,3.52,0,0,0,0,0,0,不涨,0.00024217349709942937
281,S 000762,主板,20220706,西藏矿业,61.77,0,0,0,0,0,0,不涨,6.987736560404301e-05
282,S 000766,主板,20220706,通化金马,5.07,0,0,0,0,0,0,不涨,0.0014048530720174313
283,S 000767,主板,20220706,晋控电力,4.1,0,0,0,0,0,0,不涨,0.010213623754680157
284,S 000768,主板,20220706,中航西飞,30.26,0,0,0,0,0,0,不涨,0.007000164594501257
285,S 000776,主板,20220706,广发证券,17.56,0,0,0,0,0,0,不涨,0.00016256920935120434
286,S 000777,主板,20220706,中核科技,11.22,0,0,0,0,0,0,不涨,0.006592325400561094
287,S 000778,主板,20220706,新兴铸管,4.82,0,0,0,0,0,0,不涨,0.0010175731731578708
288,S 000779,主板,20220706,甘咨询,10.26,0,0,0,0,0,0,不涨,0.013819064013659954
289,S 000782,主板,20220706,美达股份,4.67,0,0,0,0,0,0,不涨,0.0018560074968263507
290,S 000783,主板,20220706,长江证券,5.57,0,0,0,0,0,0,不涨,0.00041720198350958526
291,S 000785,主板,20220706,居然之家,4.18,0,0,0,0,0,0,不涨,0.00018924947653431445
292,S 000786,主板,20220706,北新建材,32.96,0,0,0,0,0,0,不涨,0.004589143209159374
293,S 000788,主板,20220706,北大医药,7.64,0,0,0,0,0,0,不涨,0.002087365137413144
294,S 000789,主板,20220706,万年青,10.65,0,0,0,0,0,0,不涨,0.002175693865865469
295,S 000790,主板,20220706,华神科技,4.67,0,0,0,0,0,0,不涨,0.002354735741391778
296,S 000791,主板,20220706,甘肃电投,5.95,0,0,0,0,0,0,不涨,0.0028969570994377136
297,S 000792,主板,20220706,盐湖股份,32.4,0,0,0,0,0,0,不涨,0.0001511335576651618
298,S 000793,主板,20220706,华闻集团,2.43,0,0,0,0,0,0,不涨,0.006051917560398579
299,S 000795,主板,20220706,英洛华,8.01,0,0,0,0,0,0,不涨,0.033369891345500946
300,S 000796,主板,20220706,ST凯撒,5.26,0,0,0,0,0,0,不涨,0.010967830196022987
301,S 000797,主板,20220706,中国武夷,3.1,0,0,0,0,0,0,不涨,0.011140567250549793
302,S 000798,主板,20220706,中水渔业,9.85,0,0,0,0,0,0,不涨,0.023810677230358124
303,S 000799,主板,20220706,酒鬼酒,170.18,0,0,0,0,0,0,不涨,0.00044841496855951846
304,S 000800,主板,20220706,一汽解放,9.02,0,0,0,0,0,0,不涨,0.003264037659391761
305,S 000801,主板,20220706,四川九洲,6.67,0,0,0,0,0,0,不涨,0.002986663021147251
306,S 000802,主板,20220706,ST北文,4.49,0,0,0,0,0,0,不涨,0.016961490735411644
307,S 000803,主板,20220706,北清环能,15.4,0,0,0,0,0,0,不涨,0.0016751909861341119
308,S 000806,主板,20220706,*ST银河,2.42,0,0,0,0,0,0,不涨,0.01481229905039072
309,S 000807,主板,20220706,云铝股份,9.93,0,0,0,0,0,0,不涨,0.004657974001020193
310,S 000809,主板,20220706,ST新城,2.67,0,0,0,0,0,0,不涨,0.0014454755000770092
311,S 000810,主板,20220706,创维数字,16.03,0,0,0,0,0,0,不涨,0.0012285115662962198
312,S 000811,主板,20220706,冰轮环境,10.04,0,0,0,0,0,0,不涨,0.0003486654022708535
313,S 000812,主板,20220706,陕西金叶,5.62,0,0,0,0,0,0,不涨,0.000520568632055074
314,S 000813,主板,20220706,德展健康,3.37,0,0,0,0,0,0,不涨,0.0004422833735588938
315,S 000815,主板,20220706,美利云,9.51,0,0,0,0,0,0,不涨,0.09732641279697418
316,S 000816,主板,20220706,智慧农业,5.21,0,0,0,0,0,0,不涨,0.1467469036579132
317,S 000818,主板,20220706,航锦科技,33.05,0,0,0,0,0,0,不涨,7.244897278724238e-05
318,S 000819,主板,20220706,岳阳兴长,14.67,0,0,0,0,0,0,不涨,0.037730880081653595
319,S 000820,主板,20220706,*ST节能,3.91,0,0,0,0,0,0,不涨,0.016573939472436905
320,S 000821,主板,20220706,京山轻机,18.53,0,0,0,0,0,0,不涨,0.1579645425081253
321,S 000822,主板,20220706,山东海化,10.31,0,0,0,0,0,0,不涨,0.1159447431564331
322,S 000823,主板,20220706,超声电子,9.94,0,0,0,0,0,0,不涨,0.005452852230519056
323,S 000825,主板,20220706,太钢不锈,5.44,0,0,0,0,0,0,不涨,7.169988384703174e-05
324,S 000826,主板,20220706,启迪环境,3.14,0,0,0,0,0,0,不涨,0.004723190795630217
325,S 000828,主板,20220706,东莞控股,9.94,0,0,0,0,0,0,不涨,0.0011583201121538877
326,S 000829,主板,20220706,天音控股,10.98,0,0,0,0,0,0,不涨,0.00019124684331472963
327,S 000830,主板,20220706,鲁西化工,17.46,0,0,0,0,0,0,不涨,0.002091553993523121
328,S 000831,主板,20220706,五矿稀土,29.67,0,0,0,0,0,0,不涨,0.0006267999997362494
329,S 000833,主板,20220706,粤桂股份,9.79,0,0,0,0,0,0,不涨,0.0016823603073135018
330,S 000836,主板,20220706,富通信息,2.81,0,0,0,0,0,0,不涨,0.007087077014148235
331,S 000837,主板,20220706,秦川机床,8.36,0,0,0,0,0,0,不涨,0.000945586187299341
332,S 000838,主板,20220706,财信发展,6.73,0,0,0,0,0,0,不涨,0.0006033274694345891
333,S 000839,主板,20220706,ST国安,2.1,0,0,0,0,0,0,不涨,0.0027483513113111258
334,S 000848,主板,20220706,承德露露,9.24,0,0,0,0,0,0,不涨,1.829098073358182e-05
335,S 000850,主板,20220706,华茂股份,3.89,0,0,0,0,0,0,不涨,0.0017134184017777443
336,S 000851,主板,20220706,高鸿股份,4.51,0,0,0,0,0,0,不涨,0.002888905117288232
337,S 000852,主板,20220706,石化机械,6.56,0,0,0,0,0,0,不涨,0.0038145105354487896
338,S 000856,主板,20220706,冀东装备,8.7,0,0,0,0,0,0,不涨,0.02864900976419449
339,S 000858,主板,20220706,五粮液,194.74,0,0,0,0,0,0,不涨,0.0024091284722089767
340,S 000859,主板,20220706,国风新材,6.5,0,0,0,0,0,0,不涨,0.011514341458678246
341,S 000860,主板,20220706,顺鑫农业,26.19,0,0,0,0,0,0,不涨,0.004320378415286541
342,S 000861,主板,20220706,海印股份,2.65,0,0,0,0,0,0,不涨,0.0005210402305237949
343,S 000862,主板,20220706,银星能源,7.34,0,0,0,0,0,0,不涨,0.008230693638324738
344,S 000863,主板,20220706,三湘印象,3.3,0,0,0,0,0,0,不涨,0.0037283236160874367
345,S 000868,主板,20220706,安凯客车,6.13,0,0,0,0,0,0,不涨,0.0615585632622242
346,S 000869,主板,20220706,张裕A,29.27,0,0,0,0,0,0,不涨,0.0006880091968923807
347,S 000875,主板,20220706,吉电股份,7.28,0,0,0,0,0,0,不涨,8.608933057985269e-06
348,S 000876,主板,20220706,新希望,16.92,0,0,0,0,0,0,不涨,0.0018455988029018044
349,S 000877,主板,20220706,天山股份,12.4,0,0,0,0,0,0,不涨,0.0039051107596606016
350,S 000878,主板,20220706,云南铜业,11.08,0,0,0,0,0,0,不涨,0.001475368277169764
351,S 000880,主板,20220706,潍柴重机,9.65,0,0,0,0,0,0,不涨,0.010060867294669151
352,S 000881,主板,20220706,中广核技,8.73,0,0,0,0,0,0,不涨,0.002906963462010026
353,S 000882,主板,20220706,华联股份,1.91,0,0,0,0,0,0,不涨,0.005575979128479958
354,S 000883,主板,20220706,湖北能源,5.31,0,0,0,0,0,0,不涨,4.5583811925098416e-07
355,S 000885,主板,20220706,城发环境,9.14,0,0,0,0,0,0,不涨,0.0008510869811289012
356,S 000886,主板,20220706,海南高速,4.51,0,0,0,0,0,0,不涨,0.00785435363650322
357,S 000887,主板,20220706,中鼎股份,18.78,0,0,0,0,0,0,不涨,0.007173451129347086
358,S 000888,主板,20220706,峨眉山A,8.03,0,0,0,0,0,0,不涨,0.004768066573888063
359,S 000889,主板,20220706,ST中嘉,1.77,0,0,0,0,0,0,不涨,0.009632833302021027
360,S 000890,主板,20220706,法尔胜,4.12,0,0,0,0,0,0,不涨,0.002052654279395938
361,S 000892,主板,20220706,欢瑞世纪,3.37,0,0,0,0,0,0,不涨,0.010798280127346516
362,S 000893,主板,20220706,亚钾国际,35.32,0,0,0,0,0,0,不涨,5.776578746008454e-06
363,S 000895,主板,20220706,双汇发展,28.95,0,0,0,0,0,0,不涨,0.0009064905461855233
364,S 000897,主板,20220706,津滨发展,2.41,0,0,0,0,0,0,不涨,0.0008056797669269145
365,S 000898,主板,20220706,鞍钢股份,3.22,0,0,0,0,0,0,不涨,0.0003334437496960163
366,S 000899,主板,20220706,赣能股份,11.53,0,0,0,0,0,0,不涨,0.0028476896695792675
367,S 000900,主板,20220706,现代投资,4.03,0,0,0,0,0,0,不涨,0.0004394638235680759
368,S 000901,主板,20220706,航天科技,8.95,0,0,0,0,0,0,不涨,0.004200510215014219
369,S 000902,主板,20220706,新洋丰,18.14,0,0,0,0,0,0,不涨,0.0006056571146473289
370,S 000903,主板,20220706,云内动力,2.97,0,0,0,0,0,0,不涨,0.0019641146063804626
371,S 000905,主板,20220706,厦门港务,7.52,0,0,0,0,0,0,不涨,0.0015397606184706092
372,S 000906,主板,20220706,浙商中拓,9.73,0,0,0,0,0,0,不涨,2.55121285590576e-05
373,S 000908,主板,20220706,景峰医药,3.5,0,0,0,0,0,0,不涨,0.0029280262533575296
374,S 000909,主板,20220706,数源科技,8.89,0,0,0,0,0,0,不涨,0.0024395636282861233
375,S 000910,主板,20220706,大亚圣象,8.7,0,0,0,0,0,0,不涨,0.0014862529933452606
376,S 000911,主板,20220706,南宁糖业,9.1,0,0,0,0,0,0,不涨,0.0003573007124941796
377,S 000912,主板,20220706,泸天化,5.28,0,0,0,0,0,0,不涨,0.0015327564906328917
378,S 000913,主板,20220706,钱江摩托,16.42,0,0,0,0,0,0,不涨,0.014944475144147873
379,S 000915,主板,20220706,华特达因,42.3,0,0,0,0,0,0,不涨,0.000918630335945636
380,S 000917,主板,20220706,电广传媒,5.11,0,0,0,0,0,0,不涨,0.0035749718081206083
381,S 000918,主板,20220706,嘉凯城,2.25,0,0,0,0,0,0,不涨,0.017600011080503464
382,S 000919,主板,20220706,金陵药业,7.34,0,0,0,0,0,0,不涨,0.0012310862075537443
383,S 000920,主板,20220706,沃顿科技,8.43,0,0,0,0,0,0,不涨,0.004471095744520426
384,S 000921,主板,20220706,海信家电,13.27,0,0,0,0,0,0,不涨,0.005148268770426512
385,S 000922,主板,20220706,佳电股份,8.64,0,0,0,0,0,0,不涨,0.0018826087471097708
386,S 000923,主板,20220706,河钢资源,13.46,0,0,0,0,0,0,不涨,0.0010402546031400561
387,S 000925,主板,20220706,众合科技,7.92,0,0,0,0,0,0,不涨,0.0032601444981992245
388,S 000926,主板,20220706,福星股份,4.49,0,0,0,0,0,0,不涨,0.0028482675552368164
389,S 000927,主板,20220706,中国铁物,2.81,0,0,0,0,0,0,不涨,0.00020892849715892226
390,S 000928,主板,20220706,中钢国际,6.27,0,0,0,0,0,0,不涨,0.0026470099110156298
391,S 000929,主板,20220706,兰州黄河,8.13,0,0,0,0,0,0,不涨,0.03412894532084465
392,S 000930,主板,20220706,中粮科技,8.89,0,0,0,0,0,0,不涨,0.0017521639820188284
393,S 000931,主板,20220706,中关村,6.4,0,0,0,0,0,0,不涨,0.0012326303403824568
394,S 000932,主板,20220706,华菱钢铁,5.17,0,0,0,0,0,0,不涨,0.0005799864302389324
395,S 000933,主板,20220706,神火股份,13.21,0,0,0,0,0,0,不涨,0.001540292869322002
396,S 000935,主板,20220706,四川双马,22.47,0,0,0,0,0,0,不涨,0.004560722969472408
397,S 000936,主板,20220706,华西股份,5.33,0,0,0,0,0,0,不涨,0.002950997557491064
398,S 000937,主板,20220706,冀中能源,6.95,0,0,0,0,0,0,不涨,0.0008854210027493536
399,S 000938,主板,20220706,紫光股份,19.7,0,0,0,0,0,0,不涨,0.000725393823813647
400,S 000948,主板,20220706,南天信息,11.87,0,0,0,0,0,0,不涨,0.0008953178767114878
401,S 000949,主板,20220706,新乡化纤,3.64,0,0,0,0,0,0,不涨,0.0006980098551139235
402,S 000950,主板,20220706,重药控股,5.15,0,0,0,0,0,0,不涨,0.002050915267318487
403,S 000951,主板,20220706,中国重汽,13.46,0,0,0,0,0,0,不涨,0.0018376285443082452
404,S 000952,主板,20220706,广济药业,7.15,0,0,0,0,0,0,不涨,0.0018047703197225928
405,S 000953,主板,20220706,河化股份,5.94,0,0,0,0,0,0,不涨,0.03933725878596306
406,S 000955,主板,20220706,欣龙控股,4.44,0,0,0,0,0,0,不涨,0.004911633674055338
407,S 000957,主板,20220706,中通客车,19.19,0,0,0,0,0,0,不涨,0.11428524553775787
408,S 000958,主板,20220706,电投产融,4.58,0,0,0,0,0,0,不涨,0.002582014072686434
409,S 000959,主板,20220706,首钢股份,4.82,0,0,0,0,0,0,不涨,0.001095083192922175
410,S 000960,主板,20220706,锡业股份,16.24,0,0,0,0,0,0,不涨,0.00012758570665027946
411,S 000961,主板,20220706,中南建设,2.94,0,0,0,0,0,0,不涨,0.003783311229199171
412,S 000962,主板,20220706,东方钽业,10.36,0,0,0,0,0,0,不涨,0.0027327921707183123
413,S 000963,主板,20220706,华东医药,45.0,0,0,0,0,0,0,不涨,0.0003399820707272738
414,S 000965,主板,20220706,天保基建,5.25,0,0,0,0,0,0,不涨,0.051861584186553955
415,S 000966,主板,20220706,长源电力,6.26,0,0,0,0,0,0,不涨,1.9568873540265486e-05
416,S 000967,主板,20220706,盈峰环境,5.04,0,0,0,0,0,0,不涨,0.00044101764797233045
417,S 000968,主板,20220706,蓝焰控股,10.59,0,0,0,0,0,0,不涨,0.007351057603955269
418,S 000969,主板,20220706,安泰科技,8.93,0,0,0,0,0,0,不涨,0.006579073145985603
419,S 000970,主板,20220706,中科三环,18.88,0,0,0,0,0,0,不涨,0.007559734396636486
420,S 000971,主板,20220706,ST高升,1.91,0,0,0,0,0,0,不涨,0.0023938887752592564
421,S 000972,主板,20220706,*ST中基,2.72,0,0,0,0,0,0,不涨,0.0014905439456924796
422,S 000973,主板,20220706,佛塑科技,4.42,0,0,0,0,0,0,不涨,0.004635045304894447
423,S 000975,主板,20220706,银泰黄金,9.6,0,0,0,0,0,0,不涨,0.0008461350807920098
424,S 000976,主板,20220706,华铁股份,4.25,0,0,0,0,0,0,不涨,0.002318504499271512
425,S 000977,主板,20220706,浪潮信息,25.5,0,0,0,0,0,0,不涨,0.002547573298215866
426,S 000978,主板,20220706,桂林旅游,6.54,0,0,0,0,0,0,不涨,0.009060142561793327
427,S 000980,主板,20220706,ST众泰,3.45,0,0,0,0,0,0,不涨,0.0003396216779947281
428,S 000981,主板,20220706,*ST银亿,1.6,0,0,0,0,0,0,不涨,0.00010454727453179657
429,S 000982,主板,20220706,中银绒业,2.18,0,0,0,0,0,0,不涨,0.0013679241528734565
430,S 000983,主板,20220706,山西焦煤,13.1,0,0,0,0,0,0,不涨,5.737041647080332e-05
431,S 000985,主板,20220706,大庆华科,15.63,0,0,0,0,0,0,不涨,0.0014105961890891194
432,S 000987,主板,20220706,越秀金控,6.56,0,0,0,0,0,0,不涨,0.0011739295441657305
433,S 000988,主板,20220706,华工科技,22.67,0,0,0,0,0,0,不涨,0.007321767043322325
434,S 000989,主板,20220706,九芝堂,8.91,0,0,0,0,0,0,不涨,0.0013239035615697503
435,S 000990,主板,20220706,诚志股份,10.44,0,0,0,0,0,0,不涨,0.0005617249989882112
436,S 000993,主板,20220706,闽东电力,13.71,0,0,0,0,0,0,不涨,0.000349819369148463
437,S 000995,主板,20220706,*ST皇台,16.85,0,0,0,0,0,0,不涨,0.005817096214741468
438,S 000996,主板,20220706,中国中期,6.91,0,0,0,0,0,0,不涨,0.006997845135629177
439,S 000997,主板,20220706,新大陆,12.85,0,0,0,0,0,0,不涨,0.0025685643777251244
440,S 000998,主板,20220706,隆平高科,16.31,0,0,0,0,0,0,不涨,0.0012700030347332358
441,S 000999,主板,20220706,华润三九,42.87,0,0,0,0,0,0,不涨,0.004999605938792229
442,S 001696,主板,20220706,宗申动力,5.88,0,0,0,0,0,0,不涨,0.005303438752889633
443,S 001872,主板,20220706,招商港口,15.0,0,0,0,0,0,0,不涨,0.0005505260778591037
444,S 001896,主板,20220706,豫能控股,7.55,0,0,0,0,0,0,不涨,0.27820998430252075
445,S 001914,主板,20220706,招商积余,17.5,0,0,0,0,0,0,不涨,0.006643861997872591
446,S 001965,主板,20220706,招商公路,7.47,0,0,0,0,0,0,不涨,0.000501827453263104
447,S 001979,主板,20220706,招商蛇口,12.8,0,0,0,0,0,0,不涨,0.0006385463057085872
448,S 002001,中小板,20220706,新和成,21.8,0,0,0,0,0,0,不涨,3.3430758776376024e-05
449,S 002002,中小板,20220706,鸿达兴业,3.49,0,0,0,0,0,0,不涨,0.004168947692960501
450,S 002003,中小板,20220706,伟星股份,10.32,0,0,0,0,0,0,不涨,0.00010616947110975161
451,S 002004,中小板,20220706,华邦健康,5.42,0,0,0,0,0,0,不涨,0.0006471589440479875
452,S 002005,中小板,20220706,ST德豪,1.53,0,0,0,0,0,0,不涨,0.0015314274933189154
453,S 002006,中小板,20220706,精功科技,33.73,0,0,0,0,0,0,不涨,0.0030194546561688185
454,S 002007,中小板,20220706,华兰生物,23.44,0,0,0,0,0,0,不涨,0.0009274096810258925
455,S 002008,中小板,20220706,大族激光,31.18,0,0,0,0,0,0,不涨,0.0020758516620844603
456,S 002009,中小板,20220706,天奇股份,18.43,0,0,0,0,0,0,不涨,0.0007027167011983693
457,S 002010,中小板,20220706,传化智联,6.06,0,0,0,0,0,0,不涨,0.0008992459042929113
458,S 002011,中小板,20220706,盾安环境,12.47,0,0,0,0,0,0,不涨,0.02449673041701317
459,S 002012,中小板,20220706,凯恩股份,5.2,0,0,0,0,0,0,不涨,0.0038391025736927986
460,S 002013,中小板,20220706,中航机电,12.31,0,0,0,0,0,0,不涨,3.5882658266928047e-06
461,S 002014,中小板,20220706,永新股份,6.62,0,0,0,0,0,0,不涨,0.0001579283707542345
462,S 002015,中小板,20220706,协鑫能科,17.08,0,0,0,0,0,0,不涨,1.1254240234848112e-05
463,S 002016,中小板,20220706,世荣兆业,5.99,0,0,0,0,0,0,不涨,0.00039149762596935034
464,S 002017,中小板,20220706,东信和平,11.86,0,0,0,0,0,0,不涨,0.0039298878982663155
465,S 002019,中小板,20220706,亿帆医药,14.12,0,0,0,0,0,0,不涨,0.003819684963673353
466,S 002020,中小板,20220706,京新药业,9.09,0,0,0,0,0,0,不涨,0.004445694386959076
467,S 002021,中小板,20220706,ST中捷,1.82,0,0,0,0,0,0,不涨,0.0010346844792366028
468,S 002022,中小板,20220706,*ST科华,7.98,0,0,0,0,0,0,不涨,0.004147815052419901
469,S 002023,中小板,20220706,海特高新,10.02,0,0,0,0,0,0,不涨,0.003600712399929762
470,S 002024,中小板,20220706,ST易购,2.11,0,0,0,0,0,0,不涨,0.007542634382843971
471,S 002025,中小板,20220706,航天电器,69.7,0,0,0,0,0,0,不涨,1.8089594959747046e-05
472,S 002026,中小板,20220706,山东威达,11.82,0,0,0,0,0,0,不涨,0.0006175143062137067
473,S 002027,中小板,20220706,分众传媒,6.56,0,0,0,0,0,0,不涨,0.0017153379740193486
474,S 002028,中小板,20220706,思源电气,37.45,0,0,0,0,0,0,不涨,1.5719728253316134e-05
475,S 002029,中小板,20220706,七匹狼,5.56,0,0,0,0,0,0,不涨,0.0016419057501479983
476,S 002030,中小板,20220706,达安基因,17.57,0,0,0,0,0,0,不涨,0.003914249129593372
477,S 002031,中小板,20220706,巨轮智能,4.27,0,0,0,0,0,0,不涨,0.020850632339715958
478,S 002032,中小板,20220706,苏泊尔,54.48,0,0,0,0,0,0,不涨,0.0010401505278423429
479,S 002033,中小板,20220706,丽江股份,8.56,0,0,0,0,0,0,不涨,0.03676210343837738
480,S 002034,中小板,20220706,旺能环境,20.65,0,0,0,0,0,0,不涨,0.0009693367755971849
481,S 002035,中小板,20220706,华帝股份,5.8,0,0,0,0,0,0,不涨,0.003792213974520564
482,S 002036,中小板,20220706,联创电子,13.75,0,0,0,0,0,0,不涨,0.0026536828372627497
483,S 002037,中小板,20220706,保利联合,8.92,0,0,0,0,0,0,不涨,0.19537459313869476
484,S 002038,中小板,20220706,双鹭药业,9.48,0,0,0,0,0,0,不涨,0.00040538437315262854
485,S 002039,中小板,20220706,黔源电力,14.99,0,0,0,0,0,0,不涨,8.619538675702643e-06
486,S 002040,中小板,20220706,南京港,6.46,0,0,0,0,0,0,不涨,0.0010156120406463742
487,S 002041,中小板,20220706,登海种业,20.58,0,0,0,0,0,0,不涨,0.0002533355145715177
488,S 002042,中小板,20220706,华孚时尚,3.87,0,0,0,0,0,0,不涨,0.002828271361067891
489,S 002043,中小板,20220706,兔宝宝,10.42,0,0,0,0,0,0,不涨,0.020958630368113518
490,S 002044,中小板,20220706,美年健康,5.49,0,0,0,0,0,0,不涨,0.0016011121915653348
491,S 002045,中小板,20220706,国光电器,8.13,0,0,0,0,0,0,不涨,0.0026513806078583
492,S 002046,中小板,20220706,国机精工,14.95,0,0,0,0,0,0,不涨,0.0012570081744343042
493,S 002047,中小板,20220706,宝鹰股份,3.62,0,0,0,0,0,0,不涨,0.005460846703499556
494,S 002048,中小板,20220706,宁波华翔,15.58,0,0,0,0,0,0,不涨,0.0019272785866633058
495,S 002049,中小板,20220706,紫光国微,208.95,0,0,0,0,0,0,不涨,2.3673133000556845e-06
496,S 002050,中小板,20220706,三花智控,27.2,0,0,0,0,0,0,不涨,0.0006679545622318983
497,S 002051,中小板,20220706,中工国际,8.49,0,0,0,0,0,0,不涨,0.002283868845552206
498,S 002052,中小板,20220706,*ST同洲,2.49,0,0,0,0,0,0,不涨,0.025431564077734947
499,S 002053,中小板,20220706,云南能投,13.85,0,0,0,0,0,0,不涨,8.16053434391506e-05
500,S 002054,中小板,20220706,德美化工,8.04,0,0,0,0,0,0,不涨,0.008899170905351639
501,S 002055,中小板,20220706,得润电子,12.93,0,0,0,0,0,0,不涨,0.03706801310181618
502,S 002056,中小板,20220706,横店东磁,23.87,0,0,0,0,0,0,不涨,0.014979872852563858
503,S 002057,中小板,20220706,中钢天源,10.94,0,0,0,0,0,0,不涨,0.04488873481750488
504,S 002058,中小板,20220706,威尔泰,12.17,0,0,0,0,0,0,不涨,0.002128895837813616
505,S 002059,中小板,20220706,云南旅游,7.13,0,0,0,0,0,0,不涨,0.008841034956276417
506,S 002060,中小板,20220706,粤水电,8.04,0,0,0,0,0,0,不涨,0.00030833043274469674
507,S 002061,中小板,20220706,浙江交科,6.43,0,0,0,0,0,0,不涨,0.008179264143109322
508,S 002062,中小板,20220706,宏润建设,6.78,0,0,0,0,0,0,不涨,0.0034433945547789335
509,S 002063,中小板,20220706,远光软件,6.23,0,0,0,0,0,0,不涨,0.06122367084026337
510,S 002064,中小板,20220706,华峰化学,8.37,0,0,0,0,0,0,不涨,0.0018687903648242354
511,S 002065,中小板,20220706,东华软件,6.01,0,0,0,0,0,0,不涨,0.0009312685579061508
512,S 002066,中小板,20220706,瑞泰科技,11.72,0,0,0,0,0,0,不涨,0.002117578871548176
513,S 002067,中小板,20220706,景兴纸业,3.69,0,0,0,0,0,0,不涨,0.0018853364745154977
514,S 002068,中小板,20220706,黑猫股份,17.42,0,0,0,0,0,0,不涨,0.032064370810985565
